Age,Tenure,NumProducts,SaccoScore,MonthsInactive,BranchVisits,UtilizationRate,Education_Ord,EmploymentStatus_TE,Balance_RobustScaler,Gender_Male,MaritalStatus_Married,MaritalStatus_Single,Churn
38,26,1,22,10,10,0.77,2.0,0.27474402730375425,-0.07598605387491607,0,1,0,0
53,119,2,10,9,6,0.56,2.0,0.2765167148163434,-0.13469037015134996,0,0,1,0
56,63,1,18,10,12,0.63,2.0,0.27391304347826084,-0.2101990279600096,1,1,0,0
24,17,3,23,9,16,0.87,3.0,0.2770060128550695,0.19251381368617523,1,0,1,1
32,138,1,11,7,13,0.85,3.0,0.2770060128550695,0.4639889367311613,1,1,0,0
39,107,2,20,3,8,0.95,2.0,0.2767747230201067,1.7301603434787698,0,1,0,0
55,29,2,17,10,6,0.83,2.0,0.2723334021043945,0.005596313886373576,0,1,0,0
18,77,1,16,10,7,0.51,1.0,0.2641112047177759,2.1388455639125517,1,0,1,0
47,165,4,9,3,13,0.99,1.0,0.27391304347826084,2.1388455639125517,0,1,0,0
35,167,1,10,9,14,0.89,1.0,0.2767747230201067,1.5411115012412298,1,0,1,0
56,160,3,12,9,8,0.96,3.0,0.2733843537414966,-0.30410745415457774,1,0,1,1
35,179,1,10,9,10,0.89,2.0,0.2767747230201067,0.897372165653355,1,1,0,0
25,147,4,19,7,14,0.63,3.0,0.2770060128550695,0.22997246502688817,1,0,1,0
30,44,4,5,5,11,0.57,1.0,0.2627646326276463,1.9273279988172898,0,1,0,0
45,15,4,14,7,17,0.58,2.0,0.2723334021043945,0.21304492450982204,0,0,1,1
40,71,2,8,8,17,0.71,2.0,0.2719186785260483,-0.5591539925711012,1,1,0,0
33,153,2,13,10,8,0.5,2.0,0.2770060128550695,2.1388455639125517,0,1,0,0
32,103,1,25,7,11,0.96,3.0,0.2770060128550695,0.9332969896328054,1,1,0,0
46,110,4,13,5,8,0.54,2.0,0.2770060128550695,-0.3301517195498309,1,1,0,0
34,12,1,11,10,11,0.75,1.0,0.2719186785260483,-0.2728888313960293,1,0,0,0
26,81,2,17,8,10,0.91,2.0,0.27621483375959077,1.2256235408620233,0,1,0,1
48,18,1,14,2,9,0.89,2.0,0.2770060128550695,-0.01053659317847221,0,1,0,0
36,3,1,12,9,5,0.96,1.0,0.27391304347826084,0.8641145996956985,1,1,0,0
34,2,2,20,8,7,0.55,2.0,0.2719186785260483,2.1388455639125517,0,1,0,1
38,150,2,16,9,9,0.52,1.0,0.265988987717069,0.5856232944640536,1,1,0,0
51,62,1,10,11,10,0.78,3.0,0.2767747230201067,-0.2577599960576325,1,0,1,1
18,86,2,11,6,12,0.7,1.0,0.27812113720642767,-0.41943402386364337,1,1,0,0
32,90,2,21,8,7,1.0,2.0,0.2723334021043945,-0.23119829492604982,0,1,0,0
46,4,1,11,8,14,0.82,1.0,0.2765167148163434,-0.4320495999112967,1,0,1,0
36,112,2,21,8,13,0.82,1.0,0.2627646326276463,-0.020546510696751858,0,0,1,1
38,129,4,19,8,11,0.53,1.0,0.2770060128550695,0.49229390349823515,0,1,0,1
35,95,1,9,14,10,0.87,1.0,0.2767747230201067,-0.20920727613204468,0,0,1,0
66,98,3,16,8,11,0.9,1.0,0.27474402730375425,-0.5962553668557771,0,0,1,0
21,175,1,14,9,9,0.99,2.0,0.27391304347826084,-0.32080091660044724,1,1,0,0
24,162,2,14,9,10,0.92,2.0,0.265988987717069,-0.2868349564799586,0,0,1,0
39,71,1,13,7,13,0.69,2.0,0.2765167148163434,0.5302268709305835,1,0,1,0
31,112,1,11,5,8,0.85,1.0,0.2641112047177759,0.7962997184903197,0,1,0,0
37,42,3,15,5,13,0.84,3.0,0.26641414141414144,-0.06344439721816693,1,0,0,0
23,59,1,14,8,9,0.74,3.0,0.2733843537414966,-0.13431461324758684,1,0,1,0
39,18,3,20,10,13,0.97,2.0,0.2655860349127182,-0.447326274031502,0,1,0,0
33,140,4,16,10,11,0.85,1.0,0.2627646326276463,-0.5945983405096742,0,1,0,1
18,167,1,15,3,11,0.58,2.0,0.2767747230201067,-0.1700546387497767,1,1,0,0
33,105,3,14,7,7,0.57,3.0,0.2723334021043945,-0.06144857366375301,1,1,0,1
34,73,2,13,9,10,0.85,3.0,0.2765167148163434,0.004610722007650657,0,1,0,1
19,42,4,10,10,13,0.67,3.0,0.27391304347826084,0.43108248788029985,1,0,1,1
46,114,1,19,6,12,0.87,2.0,0.2655860349127182,-0.5079832942176556,0,1,0,0
37,72,2,11,8,8,0.76,1.0,0.2723334021043945,-0.5067266645722839,1,1,0,0
33,124,3,13,5,4,0.99,2.0,0.2733843537414966,-0.5807384547151332,1,0,1,1
44,140,2,13,6,9,0.54,2.0,0.27391304347826084,2.1388455639125517,0,0,1,0
34,28,1,15,7,9,0.91,3.0,0.2767747230201067,2.1388455639125517,1,0,1,1
25,153,2,16,14,5,0.84,1.0,0.2719186785260483,0.6074479946285243,0,0,0,0
46,123,1,12,5,11,0.87,1.0,0.2767747230201067,0.1538170125478166,0,0,1,0
40,47,4,18,9,8,0.9,1.0,0.2723334021043945,-0.6206980454481055,0,1,0,1
25,34,1,20,4,9,0.94,2.0,0.2723334021043945,0.0037052094690739746,0,0,0,0
41,53,1,14,9,10,0.57,1.0,0.2733843537414966,1.6979499688922564,1,1,0,0
40,91,3,10,13,8,0.95,2.0,0.2770060128550695,-0.5460579404825704,0,1,0,0
35,3,2,16,3,13,0.87,3.0,0.2765167148163434,-0.42842754975699,1,1,0,1
59,86,1,20,8,17,0.7,2.0,0.2765167148163434,-0.4735614978532577,0,1,0,1
45,84,1,14,11,9,0.58,1.0,0.2627646326276463,0.036968935375972505,0,1,0,0
58,83,3,12,8,10,0.64,2.0,0.27621483375959077,0.87068110558769,1,1,0,0
51,161,1,14,7,10,0.91,3.0,0.27474402730375425,-0.579352466135679,0,1,0,0
30,115,1,19,6,8,0.8,2.0,0.27391304347826084,0.22516154466887192,0,1,0,0
36,81,1,7,7,10,0.99,3.0,0.27391304347826084,0.5800670202477531,1,1,0,0
27,120,3,14,7,10,0.82,2.0,0.2723334021043945,-0.3537258452990347,0,1,0,0
37,113,3,18,15,14,0.71,1.0,0.2641112047177759,0.054149033811961386,0,1,0,0
33,112,1,13,8,14,0.89,1.0,0.2627646326276463,0.10534437196237503,0,0,1,1
39,102,1,21,8,10,0.6,1.0,0.2765167148163434,1.2885166226230296,1,1,0,0
32,174,1,18,9,11,0.78,2.0,0.2770060128550695,-0.4208692920370336,1,1,0,0
31,75,2,15,4,8,0.64,2.0,0.2765167148163434,0.5430950048971597,1,0,1,0
31,67,4,12,8,17,0.72,3.0,0.2770060128550695,-0.129984168930448,1,0,1,0
26,21,1,8,7,12,0.78,2.0,0.2767747230201067,2.1388455639125517,1,0,1,0
23,8,2,10,11,7,0.63,2.0,0.2765167148163434,0.27605504530642666,1,0,1,1
18,116,1,17,8,12,0.89,2.0,0.265988987717069,-0.2944856134385453,0,1,0,1
43,98,1,16,10,10,0.83,2.0,0.2733843537414966,-0.2054743468913816,1,0,1,1
46,25,1,16,2,13,0.6,3.0,0.2767747230201067,-0.4569234749505664,0,0,1,1
36,52,1,17,12,8,0.51,2.0,0.2723334021043945,-0.02486463511540665,0,0,1,1
34,125,2,14,6,10,0.71,3.0,0.2765167148163434,0.7172614097659835,0,1,0,1
42,114,1,23,10,11,0.7,1.0,0.2723334021043945,0.0027935369812552746,1,1,0,0
29,41,4,17,14,8,0.97,1.0,0.2733843537414966,0.4015455312648224,1,0,1,0
43,84,2,12,8,11,0.9,3.0,0.2765167148163434,-0.5925532373613241,0,0,0,0
40,72,1,15,10,13,0.98,3.0,0.2770060128550695,-0.26375362667011626,0,1,0,0
18,96,1,17,6,15,0.66,2.0,0.2770060128550695,1.0272854951675199,1,1,0,0
39,66,1,21,10,10,0.7,3.0,0.2767747230201067,-0.42736187853812085,1,1,0,0
29,148,1,8,8,13,0.73,1.0,0.2767747230201067,1.249493344174844,0,1,0,1
26,143,1,15,7,14,0.92,3.0,0.2765167148163434,0.40053529958913137,1,1,0,0
43,149,3,9,3,7,0.76,3.0,0.2767747230201067,-0.06518150290441607,0,1,0,0
40,55,1,19,7,10,0.63,2.0,0.26641414141414144,0.8103936823560574,0,1,0,0
47,87,3,15,7,4,0.58,2.0,0.26641414141414144,-0.5324567725561942,0,1,0,1
52,44,1,24,4,9,0.98,1.0,0.2641112047177759,-0.12274006862183455,0,0,1,1
40,92,1,14,15,7,0.67,2.0,0.2733843537414966,0.29265610851366586,1,0,0,0
24,89,2,8,8,12,0.86,2.0,0.2765167148163434,-0.5256253888467959,0,1,0,0
42,55,2,14,6,13,0.59,2.0,0.265988987717069,1.8927090840771472,0,0,1,0
35,105,3,18,3,12,0.85,1.0,0.2765167148163434,-0.5409328627132113,0,0,1,0
26,175,2,14,10,12,0.55,1.0,0.27391304347826084,0.13158575573337275,0,0,1,0
34,87,1,13,10,10,0.98,2.0,0.27391304347826084,-0.4053400599979056,1,0,1,0
29,110,1,23,11,6,0.83,2.0,0.2719186785260483,-0.2116466160318839,1,0,0,0
26,147,1,13,13,10,0.71,1.0,0.2719186785260483,0.7084157226544453,1,1,0,0
24,145,1,20,10,4,0.82,2.0,0.26641414141414144,0.7397452244993501,1,0,1,0
34,135,1,13,7,7,0.65,2.0,0.2733843537414966,2.0589537942207357,0,0,1,0
20,70,2,24,12,6,0.78,2.0,0.2765167148163434,0.35718157682380697,1,0,1,0
18,143,1,22,6,9,0.82,2.0,0.2723334021043945,0.34313073260276333,1,0,1,0
45,56,3,17,10,12,0.85,1.0,0.2765167148163434,0.04319048411041093,1,0,1,0
34,53,3,11,5,9,0.8,2.0,0.2767747230201067,-0.1370373108125589,0,0,1,0
37,21,2,19,9,3,0.62,1.0,0.2770060128550695,-0.12066416572727441,1,0,1,0
53,90,1,18,7,9,0.85,1.0,0.2719186785260483,-0.6116121203161285,0,0,1,1
24,67,4,11,14,8,0.98,2.0,0.2770060128550695,0.34265641651112794,0,1,0,0
55,166,1,12,4,10,0.96,1.0,0.2767747230201067,-0.05291704396355774,0,1,0,1
40,79,3,14,10,11,0.89,1.0,0.27391304347826084,-0.46807298307861944,0,0,1,1
35,118,1,19,10,12,0.55,2.0,0.2770060128550695,0.20028150968036024,0,1,0,0
48,97,4,16,11,6,0.82,3.0,0.2723334021043945,-0.19508251252009684,0,1,0,1
33,40,3,24,10,10,0.93,1.0,0.27391304347826084,-0.29620423927706835,1,0,1,0
25,118,3,18,10,14,0.8,1.0,0.27391304347826084,-0.18339708880798822,0,0,1,1
26,11,3,9,7,13,0.74,1.0,0.2719186785260483,-0.05805444163140096,1,0,0,0
31,45,2,7,15,12,0.51,1.0,0.2765167148163434,-0.3018898724274512,1,0,0,1
19,129,1,18,7,11,0.64,1.0,0.2719186785260483,0.42428806386635376,0,1,0,1
28,26,1,20,10,12,0.55,2.0,0.2770060128550695,-0.18342172860495629,1,1,0,1
39,175,2,23,7,9,0.6,3.0,0.27621483375959077,1.4428726307295228,1,0,1,0
24,2,2,13,7,11,0.79,3.0,0.2767747230201067,0.032219614510376436,1,1,0,0
41,108,1,9,7,13,0.69,1.0,0.2627646326276463,-0.032016336185389835,1,0,1,0
34,62,3,11,7,9,0.85,1.0,0.2765167148163434,0.6536352940451771,0,1,0,0
30,7,4,15,6,18,0.93,2.0,0.27391304347826084,0.048223162641139836,0,1,0,1
23,83,4,16,16,9,0.79,2.0,0.2719186785260483,-0.5318284577335083,0,1,0,1
46,9,4,12,9,8,0.68,3.0,0.265988987717069,-0.514506680464953,1,1,0,0
32,87,1,12,7,10,0.52,2.0,0.2723334021043945,-0.2100943088228953,1,0,1,0
43,128,2,18,9,6,0.94,2.0,0.2765167148163434,-0.34661110392450367,0,1,0,0
25,150,3,15,7,5,0.97,3.0,0.27474402730375425,0.7820517558935315,1,1,0,0
32,140,1,18,15,12,0.5,1.0,0.2641112047177759,1.098192670892392,0,1,0,0
43,175,2,9,6,16,0.63,2.0,0.27391304347826084,-0.5884999907600761,1,1,0,0
48,154,1,14,7,9,0.81,3.0,0.2765167148163434,0.20128558140680922,1,1,0,1
37,36,2,15,8,15,0.7,3.0,0.2655860349127182,0.3532453692581573,1,0,1,0
19,135,1,15,9,10,0.86,1.0,0.2641112047177759,0.24941942478393977,0,0,1,0
31,57,3,13,5,8,0.53,1.0,0.2733843537414966,0.2047228330838554,0,1,0,0
27,154,4,16,5,10,0.62,2.0,0.27474402730375425,1.1915097419597263,1,0,0,0
32,38,2,18,4,10,0.51,1.0,0.265988987717069,-0.49096951441120124,0,0,1,0
31,68,1,15,3,9,0.72,1.0,0.2770060128550695,0.8791017562015289,0,0,1,0
62,27,2,13,8,11,0.82,1.0,0.27391304347826084,2.1388455639125517,1,0,1,0
36,141,1,15,9,11,0.88,1.0,0.2641112047177759,0.2881100659730564,0,1,0,0
27,66,1,15,6,13,0.71,3.0,0.2765167148163434,-0.4335218277801391,1,1,0,0
34,150,2,15,10,12,0.71,2.0,0.2770060128550695,0.344023925242856,0,1,0,0
28,132,1,14,5,10,0.69,2.0,0.2733843537414966,-0.5558029801834433,0,0,0,1
45,137,2,16,8,11,0.62,1.0,0.2770060128550695,0.12041776775759368,0,1,0,1
37,118,1,11,9,11,0.95,2.0,0.2770060128550695,0.565141463234343,0,1,0,0
23,69,1,10,7,7,0.87,3.0,0.2765167148163434,-0.061867450212210254,1,0,1,0
37,110,3,22,3,8,0.9,2.0,0.27621483375959077,0.37449103419387825,1,1,0,1
33,148,1,16,6,8,0.64,2.0,0.27621483375959077,1.795806922550958,1,1,0,0
31,169,1,19,9,11,0.88,2.0,0.27474402730375425,1.568868232525764,0,1,0,0
41,28,3,17,10,10,0.69,1.0,0.2770060128550695,0.9127104392659805,1,1,0,1
40,56,2,15,6,11,0.63,3.0,0.2767747230201067,-0.2415593295511245,0,1,0,0
42,83,2,6,13,11,0.75,2.0,0.2655860349127182,-0.12559828507013102,0,0,1,1
31,142,1,12,3,12,0.65,3.0,0.2719186785260483,2.0666290909762903,1,1,0,0
36,109,1,24,9,9,0.87,1.0,0.2719186785260483,-0.25102717153610654,1,0,0,0
18,98,2,18,6,13,0.56,1.0,0.27391304347826084,-0.12128632060071826,1,1,0,0
34,21,1,19,7,6,0.51,2.0,0.26641414141414144,-0.4867314693326927,0,0,1,1
30,68,2,12,6,9,0.9,2.0,0.2723334021043945,-0.26669808240780096,0,0,1,0
37,5,1,14,10,14,0.59,2.0,0.2770060128550695,2.1388455639125517,1,0,1,1
24,6,3,14,10,8,0.84,2.0,0.2765167148163434,0.781910077060965,0,0,1,1
25,104,2,20,9,11,1.0,1.0,0.265988987717069,-0.29039540714184514,0,0,1,0
41,126,1,14,6,6,0.74,3.0,0.2733843537414966,1.204599634099015,1,1,0,0
30,54,1,21,11,10,0.93,1.0,0.2733843537414966,0.8275676208428042,1,0,1,0
27,177,2,19,6,5,1.0,3.0,0.2723334021043945,-0.611716839453243,0,0,1,1
36,87,2,12,2,6,0.64,2.0,0.2767747230201067,-0.3184231761930282,1,1,0,0
33,38,1,16,11,7,0.95,1.0,0.27812113720642767,-0.1595519252921356,0,0,1,0
31,36,2,15,12,7,0.97,1.0,0.2770060128550695,0.7503156973986534,0,1,0,1
29,33,1,14,12,11,0.92,2.0,0.2733843537414966,-0.4944067660882474,1,0,1,1
37,88,3,12,5,11,0.62,2.0,0.265988987717069,-0.22034446436161367,0,0,1,0
42,35,4,18,5,7,0.57,3.0,0.265988987717069,1.0522948890901138,1,0,1,1
29,50,1,7,9,10,0.94,1.0,0.2765167148163434,-0.3745218339400883,0,1,0,1
18,63,1,12,3,9,0.64,1.0,0.2627646326276463,0.20857896130935882,1,1,0,0
27,8,1,15,11,12,0.97,1.0,0.2719186785260483,-0.5338982006788264,0,0,1,0
23,53,1,18,13,14,0.88,3.0,0.2723334021043945,0.0331867265413733,0,0,1,0
41,151,1,13,6,12,0.63,2.0,0.2767747230201067,-0.3068178318210658,1,0,1,0
42,8,4,19,12,7,0.63,2.0,0.2723334021043945,-0.21799136375116268,1,1,0,0
44,87,1,11,14,7,0.89,3.0,0.2767747230201067,0.29043852678653925,1,1,0,0
35,21,1,9,6,13,0.84,2.0,0.2719186785260483,0.7486833108495186,0,1,0,0
18,10,1,12,3,14,0.84,2.0,0.2770060128550695,-0.2544829030608788,1,0,1,0
25,161,1,17,4,10,0.64,1.0,0.2767747230201067,-0.3943630304486291,0,1,0,0
35,34,2,15,6,10,0.98,1.0,0.2767747230201067,0.6001238149797645,0,1,0,0
30,155,2,14,16,15,0.74,2.0,0.2723334021043945,-0.06097425757211761,1,1,0,0
51,89,2,13,7,7,0.79,2.0,0.27474402730375425,-0.20677409618144746,0,1,0,0
18,86,1,12,10,6,0.94,1.0,0.2765167148163434,0.44902642002229903,0,1,0,1
21,2,1,16,7,11,0.76,2.0,0.27474402730375425,-0.5842681056308096,0,1,0,1
22,73,4,15,9,17,0.93,2.0,0.27391304347826084,0.33091555325584115,1,1,0,0
34,51,1,21,8,18,0.88,2.0,0.27474402730375425,-0.1950085931291926,0,0,1,0
40,158,1,12,3,9,0.81,2.0,0.2733843537414966,0.8852617054435471,0,0,1,0
34,46,1,11,14,17,0.99,2.0,0.2719186785260483,-0.30586303968855294,0,1,0,1
21,86,3,14,7,9,0.56,3.0,0.2765167148163434,-0.2918429952137194,1,1,0,0
18,44,1,16,7,7,0.87,1.0,0.265988987717069,1.774511978021301,0,0,1,0
27,144,4,10,5,7,0.81,2.0,0.2767747230201067,-0.2768743185556151,0,1,0,1
22,7,1,14,11,17,0.57,3.0,0.2627646326276463,0.3886527575012782,0,1,0,0
18,81,1,7,9,8,0.53,2.0,0.2765167148163434,-0.6346072108365827,1,0,1,1
32,27,4,6,9,11,0.76,1.0,0.2770060128550695,0.08432046519936676,1,1,0,1
26,175,3,16,11,8,0.73,2.0,0.2765167148163434,1.194842274499658,1,0,0,0
36,86,3,12,6,5,0.69,1.0,0.27812113720642767,1.442626232759842,1,1,0,0
36,7,1,15,5,4,0.59,2.0,0.2767747230201067,0.4590917770837568,0,1,0,0
25,57,4,22,11,7,0.64,2.0,0.265988987717069,0.2847097739914623,0,1,0,0
38,4,3,8,16,7,0.88,2.0,0.265988987717069,-0.37519942835671033,0,0,1,1
33,23,1,17,5,13,0.55,2.0,0.2765167148163434,-0.5081988924411263,0,1,0,0
45,3,1,17,9,11,0.8,2.0,0.2723334021043945,0.11736859288279465,0,0,1,1
40,43,2,13,10,11,0.6,1.0,0.2767747230201067,-0.3217002691897819,1,0,1,0
31,105,2,17,9,6,0.52,2.0,0.27391304347826084,0.050342185180394114,0,1,0,0
37,135,3,14,3,5,0.68,1.0,0.27391304347826084,0.2489882283369985,0,0,1,1
33,87,1,19,6,9,0.71,2.0,0.2770060128550695,1.5471728912953757,0,0,1,1
30,69,3,12,10,12,0.87,1.0,0.27474402730375425,-0.547271450483248,1,1,0,1
18,180,4,17,2,8,0.78,1.0,0.2765167148163434,-0.49316861629060177,1,1,0,0
49,77,3,17,3,11,0.93,3.0,0.2765167148163434,1.5050080387337608,1,0,1,0
32,118,1,13,7,9,0.97,1.0,0.27391304347826084,1.0074504586082211,0,0,1,1
49,60,2,13,7,5,0.94,3.0,0.2765167148163434,0.8333764529780274,1,0,1,0
52,128,1,12,8,10,0.65,1.0,0.2765167148163434,0.7132389629109456,0,1,0,0
22,95,1,13,7,9,0.61,1.0,0.2767747230201067,1.2274961654315968,0,0,1,1
41,65,1,15,5,13,0.83,2.0,0.2723334021043945,0.09194648236098535,1,0,0,0
32,90,3,11,9,11,0.6,2.0,0.27391304347826084,0.2318635694441878,0,0,0,1
49,136,2,15,7,13,0.82,1.0,0.2767747230201067,0.8052316448912461,0,0,1,0
32,21,1,18,11,9,0.95,1.0,0.27474402730375425,-0.060826418790309165,1,0,0,0
37,171,1,15,3,13,0.88,2.0,0.27474402730375425,0.8138678937285557,0,0,1,0
35,13,1,15,8,9,0.58,3.0,0.2770060128550695,2.1388455639125517,1,0,0,1
41,179,4,14,8,4,0.63,1.0,0.2765167148163434,0.14023432446916637,0,0,0,0
18,36,3,11,5,13,0.99,1.0,0.2767747230201067,-0.016228386278097067,1,0,1,1
35,101,1,20,5,8,0.96,2.0,0.27391304347826084,-0.561790450846685,0,0,0,0
36,110,4,13,8,10,0.72,3.0,0.265988987717069,-0.3829732843001374,0,1,0,0
51,157,4,17,7,5,0.92,2.0,0.2641112047177759,-0.020220033386924893,0,1,0,0
37,83,1,13,4,14,0.83,2.0,0.2767747230201067,-0.3190145313202619,0,1,0,0
33,39,2,13,6,12,0.66,1.0,0.2765167148163434,-0.28404449947332433,0,0,1,1
38,158,3,14,7,11,0.53,2.0,0.2723334021043945,-0.33007164020968466,1,1,0,0
33,104,2,9,6,15,0.94,1.0,0.27391304347826084,-0.6304184453520103,1,0,1,0
27,102,2,13,7,6,0.95,2.0,0.2770060128550695,-0.5743813870973703,1,1,0,0
42,66,2,17,5,12,0.73,3.0,0.2765167148163434,0.7633932696394582,1,0,1,0
26,160,2,18,9,8,0.77,1.0,0.2770060128550695,1.725183104491219,1,0,1,0
27,142,1,19,9,8,0.97,3.0,0.2770060128550695,-0.005374555713660919,0,1,0,0
39,128,2,17,9,11,0.69,2.0,0.27391304347826084,-0.1609009541761376,0,0,0,0
37,148,4,18,9,11,0.83,3.0,0.2770060128550695,0.6338741768767825,1,1,0,0
35,141,4,15,7,18,0.81,2.0,0.2767747230201067,0.4750830053160362,0,1,0,0
32,29,3,21,11,12,0.66,2.0,0.2770060128550695,0.2976395074504586,0,1,0,0
30,119,1,11,9,9,0.6,2.0,0.2767747230201067,0.27568544835190556,1,1,0,0
43,69,2,10,8,13,0.94,2.0,0.2765167148163434,2.1388455639125517,1,1,0,0
29,80,1,13,11,7,0.98,3.0,0.2770060128550695,0.19755881211538817,0,0,0,1
29,34,1,12,8,4,0.54,2.0,0.2719186785260483,-0.35788997098663905,0,0,1,1
30,49,4,13,6,16,0.77,3.0,0.2770060128550695,-0.6008568489395647,0,1,0,0
31,97,3,12,6,13,0.61,2.0,0.2641112047177759,0.22392955482046828,0,0,0,0
40,161,1,15,8,8,0.69,2.0,0.2719186785260483,0.6444692895730539,1,0,0,0
43,53,1,12,7,12,0.75,2.0,0.27391304347826084,-0.19943143668496172,0,1,0,0
27,76,2,15,4,9,0.63,1.0,0.27391304347826084,-0.03257073161717147,0,0,1,0
28,149,1,15,11,17,0.54,1.0,0.2770060128550695,0.17983047819685966,1,0,1,0
34,83,1,9,6,11,0.66,3.0,0.27474402730375425,0.07761228047480889,0,0,1,1
38,164,1,11,5,11,0.94,2.0,0.2719186785260483,-0.06567429884377753,1,0,1,0
36,49,2,19,6,8,0.54,1.0,0.2641112047177759,1.160050881180739,1,0,1,1
36,173,2,11,9,8,0.59,2.0,0.2641112047177759,1.6608547545568224,0,1,0,0
34,62,4,18,9,13,0.81,1.0,0.2723334021043945,-0.05571366091943403,1,0,1,0
18,56,1,17,7,8,0.75,3.0,0.2765167148163434,-0.5593203112006357,1,1,0,0
47,115,3,18,5,5,0.55,1.0,0.2765167148163434,0.925079617343953,1,1,0,0
46,170,2,12,9,8,0.6,2.0,0.2767747230201067,0.5624064457708868,0,1,0,0
28,172,4,18,6,6,0.96,2.0,0.2733843537414966,-0.16565643499097568,0,1,0,0
51,4,1,9,7,8,0.68,1.0,0.2723334021043945,0.9464546412137564,1,0,1,1
37,158,3,14,12,11,0.91,1.0,0.265988987717069,-0.5028520564990544,0,0,0,0
40,17,1,10,4,12,0.89,3.0,0.2723334021043945,0.5496738306876351,0,0,1,1
39,118,3,15,6,13,0.88,2.0,0.27391304347826084,0.7973961894553989,1,0,0,0
27,106,1,14,9,12,0.96,1.0,0.27391304347826084,-0.4737031766858241,0,1,0,1
45,3,1,10,10,8,0.65,3.0,0.2770060128550695,0.4586174609921214,1,1,0,0
43,35,1,10,8,8,0.76,2.0,0.2627646326276463,-0.586454887611726,0,1,0,1
42,135,2,13,16,7,0.73,2.0,0.27391304347826084,-0.4849019644078133,0,0,1,0
31,23,1,22,9,8,0.96,2.0,0.27391304347826084,-0.3148565655818996,1,1,0,1
51,26,1,8,13,5,0.52,1.0,0.27474402730375425,-0.5976413554352312,1,1,0,1
32,128,2,9,6,11,0.5,1.0,0.2733843537414966,2.1388455639125517,1,1,0,0
41,5,1,20,11,10,0.6,1.0,0.27391304347826084,-0.536097302558227,1,1,0,0
28,97,1,18,9,10,0.75,1.0,0.2719186785260483,-0.012181299626091081,0,1,0,0
33,86,2,20,3,3,0.6,1.0,0.27391304347826084,-0.0980756318567935,1,1,0,0
28,1,2,16,6,12,0.87,2.0,0.26641414141414144,0.7340534313997252,0,0,1,1
35,146,3,19,11,15,0.54,1.0,0.2723334021043945,-0.37969003135414164,1,0,1,1
23,79,1,10,5,13,0.62,1.0,0.2770060128550695,-0.5520700509427803,1,0,1,0
28,140,2,14,14,12,0.58,2.0,0.27391304347826084,2.1155883675518514,1,1,0,1
35,116,3,19,9,7,0.91,1.0,0.2770060128550695,1.83091247328122,1,1,0,1
22,41,2,26,3,5,0.74,2.0,0.27474402730375425,-0.10777139196373021,1,0,1,0
46,105,1,19,8,9,0.52,1.0,0.2767747230201067,0.19636378196243662,1,0,1,1
43,92,4,14,8,8,0.96,2.0,0.2733843537414966,0.0976382754606102,1,0,1,0
20,165,3,12,8,8,0.69,1.0,0.2765167148163434,-0.5450045891621853,0,1,0,0
36,142,3,17,11,9,0.92,2.0,0.27621483375959077,-0.17481011956461479,1,1,0,0
33,135,1,13,6,11,0.58,2.0,0.265988987717069,-0.08652572702800929,1,1,0,0
18,124,3,16,10,9,0.66,1.0,0.2723334021043945,-0.6006966902592723,0,1,0,1
38,121,3,16,11,6,0.94,3.0,0.2641112047177759,-0.19133726338094975,0,0,1,0
25,162,4,20,6,17,0.87,1.0,0.27391304347826084,-0.3310387522406815,0,0,1,0
18,61,1,12,10,8,0.89,1.0,0.27474402730375425,-0.2854551278497465,1,0,1,1
33,59,3,16,12,11,0.84,3.0,0.2767747230201067,-0.24517521975618922,0,1,0,0
31,85,2,17,6,10,0.63,1.0,0.2733843537414966,-0.3273797423909227,0,0,1,0
23,147,2,11,15,6,0.58,1.0,0.2723334021043945,-0.4386161058032882,1,1,0,0
34,27,1,14,8,12,0.54,1.0,0.2733843537414966,-0.10342862774810735,1,0,1,0
41,140,1,18,11,12,0.81,1.0,0.2770060128550695,0.6080023900603059,0,0,1,1
40,61,2,6,7,5,0.6,1.0,0.27391304347826084,0.42284663574372144,1,1,0,0
30,66,4,21,7,11,0.59,2.0,0.265988987717069,-0.31728974553249684,1,0,1,0
21,40,4,13,8,5,0.76,2.0,0.2770060128550695,-0.3483050899660587,0,1,0,0
45,92,2,20,4,20,0.83,2.0,0.2770060128550695,1.4011636144118171,1,1,0,0
24,111,3,12,7,8,0.91,1.0,0.27391304347826084,-0.308573417355041,0,1,0,0
29,100,1,20,6,9,0.57,3.0,0.2733843537414966,0.8860994585404617,1,1,0,0
25,77,4,11,16,12,0.97,1.0,0.2719186785260483,2.1388455639125517,0,0,1,0
49,100,1,14,3,15,0.75,3.0,0.2641112047177759,1.2108889422751157,0,1,0,0
20,60,2,14,8,8,0.78,1.0,0.27391304347826084,-0.6141315395561141,0,0,1,0
45,105,2,16,5,14,0.64,3.0,0.2733843537414966,-0.515516912140644,0,0,1,0
48,124,1,13,7,7,0.84,2.0,0.265988987717069,-0.40127449349817357,1,0,0,0
39,23,2,20,4,12,0.51,1.0,0.2733843537414966,-0.2561460893562237,0,1,0,1
39,79,1,22,7,9,0.56,2.0,0.2655860349127182,-0.6354018442888031,0,1,0,0
26,150,2,11,8,7,0.95,2.0,0.2770060128550695,-0.20694041481098197,1,1,0,0
